scenario_id,family,scope,group,metric,n,mean,p10,p50,p90,minimum,maximum
MIDDAY_BANK,timing,hvac_group,SE-DOAS,daily_mean_occupancy,30,32.396020194513895,23.99784750343751,31.02138323229167,41.80062351864584,17.6739038,47.95887437395834
MIDDAY_BANK,timing,hvac_group,SE-DOAS,daily_peak_occupancy,30,99.37152411550001,72.24208178250002,99.1947850775,125.92656457500001,53.02171140000001,145.80970635
MIDDAY_BANK,timing,hvac_group,SE-DOAS,person_hours,30,777.5044846683335,575.9483400825002,744.513197575,1003.2149644475002,424.17369120000006,1151.012984975
MIDDAY_BANK,timing,hvac_group,SE-VAV,daily_mean_occupancy,30,1549.5436029901039,1501.2619223528977,1552.7685878431644,1590.487482435348,1496.4363674964072,1617.0377298079818
MIDDAY_BANK,timing,hvac_group,SE-VAV,daily_peak_occupancy,30,8548.254609322028,8141.677275537357,8601.467619412986,8805.675206750688,7997.920917363726,9136.219436652382
MIDDAY_BANK,timing,hvac_group,SE-VAV,person_hours,30,37189.04647176249,36030.28613646954,37266.44610823595,38171.69957844835,35914.472819913775,38808.90551539156
MIDDAY_BANK,timing,hvac_group,SW-DOAS,daily_mean_occupancy,30,110.61531805381946,94.6934627034375,111.01420824375003,125.39266539770833,90.21055064583335,134.30325856354168
MIDDAY_BANK,timing,hvac_group,SW-DOAS,daily_peak_occupancy,30,333.63911898450004,284.3289273825,334.69955321250006,377.779693725,271.73627092500004,404.29054942500005
MIDDAY_BANK,timing,hvac_group,SW-DOAS,person_hours,30,2654.767633291667,2272.6431048825,2664.3409978500003,3009.423969545,2165.0532155000005,3223.2782055250004
MIDDAY_BANK,timing,hvac_group,SW-VAV,daily_mean_occupancy,30,1490.2356330796342,1454.2890819063678,1480.9893538465967,1543.122962100061,1410.531526113518,1572.4695988407557
MIDDAY_BANK,timing,hvac_group,SW-VAV,daily_peak_occupancy,30,8155.057482164617,7731.431790116151,8137.863471833338,8563.243004151398,7533.515860919096,9145.757826697947
MIDDAY_BANK,timing,hvac_group,SW-VAV,person_hours,30,35765.65519391122,34902.937965752826,35543.74449231832,37034.95109040146,33852.75662672443,37739.270372178136
MIDDAY_BANK,timing,hvac_group,zuoffice11-FCU,daily_mean_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MIDDAY_BANK,timing,hvac_group,zuoffice11-FCU,daily_peak_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MIDDAY_BANK,timing,hvac_group,zuoffice11-FCU,person_hours,30,0.0,0.0,0.0,0.0,0.0,0.0
MIDDAY_BANK,timing,region,central_sector_1,daily_mean_occupancy,30,1338.6213648495527,1311.4139855102126,1337.0871718113583,1368.2098117841713,1297.2288366790665,1387.5314389071916
MIDDAY_BANK,timing,region,central_sector_1,daily_peak_occupancy,30,6511.4287925467015,6368.879294468258,6504.833835990032,6681.43824575756,6260.495774328981,6863.613031538595
MIDDAY_BANK,timing,region,central_sector_1,person_hours,30,32126.912756389265,31473.935652245098,32090.092123472597,32837.03548282011,31133.492080297594,33300.7545337726
MIDDAY_BANK,timing,region,central_sector_2,daily_mean_occupancy,30,731.4575778871466,704.4144341842252,728.659926020812,760.7127743140584,698.9322380079052,797.076580629167
MIDDAY_BANK,timing,region,central_sector_2,daily_peak_occupancy,30,3619.6423800091497,3495.116407725942,3596.3085675842885,3749.185073442798,3482.2568399199054,3954.725474561411
MIDDAY_BANK,timing,region,central_sector_2,person_hours,30,17554.981869291518,16905.946420421402,17487.838224499486,18257.106583537403,16774.373712189725,19129.837935100008
MIDDAY_BANK,timing,region,northeast_pier,daily_mean_occupancy,30,1064.3816930049934,1022.9000867593768,1062.049273466851,1107.5064667084941,986.343252558895,1133.3999384393524
MIDDAY_BANK,timing,region,northeast_pier,daily_peak_occupancy,30,5645.514637226075,5234.62756184077,5615.238082497701,6021.14469380973,4851.180054067919,6331.768661166266
MIDDAY_BANK,timing,region,northeast_pier,person_hours,30,25545.16063211984,24549.602082225043,25489.182563204427,26580.155201003854,23672.238061413478,27201.598522544457
MIDDAY_BANK,timing,region,northwest_pier,daily_mean_occupancy,30,992.5935845251531,944.0466939509148,990.1496564364736,1040.6719275046548,940.5984126698419,1055.9772520646063
MIDDAY_BANK,timing,region,northwest_pier,daily_peak_occupancy,30,5158.4698128405025,4866.990196020553,5097.871878719083,5687.857448556776,4675.226655298932,5732.360637032897
MIDDAY_BANK,timing,region,northwest_pier,person_hours,30,23822.246028603677,22657.120654821956,23763.59175447537,24976.12626011172,22574.361904076206,25343.454049550553
MIDDAY_BANK,timing,region,south_central_pier,daily_mean_occupancy,30,132.21551313184503,115.25961167372004,129.9050184163242,148.8492340519492,104.40673012153253,170.40771462465753
MIDDAY_BANK,timing,region,south_central_pier,daily_peak_occupancy,30,563.0383673863879,502.4923992790914,567.0754482708383,622.7786890154051,469.1502792010905,686.9089948176538
MIDDAY_BANK,timing,region,south_central_pier,person_hours,30,3173.172315164281,2766.2306801692807,3117.7204419917807,3572.381617246781,2505.761522916781,4089.7851509917805
MIDDAY_BANK,timing,region,southeast_pier,daily_mean_occupancy,30,1581.9396231846179,1536.4397681296475,1582.3430182332215,1630.4694326436993,1517.1591777349279,1645.66577190069
MIDDAY_BANK,timing,region,southeast_pier,daily_peak_occupancy,30,8645.682004019527,8249.046241122356,8704.041679816735,8899.629677080882,8103.964340163726,9275.401429077381
MIDDAY_BANK,timing,region,southeast_pier,person_hours,30,37966.55095643083,36874.554435111546,37976.23243759732,39131.266383448776,36411.82026563827,39495.97852561656
MIDDAY_BANK,timing,region,southwest_pier,daily_mean_occupancy,30,1600.8509511334535,1555.3311030423633,1591.880363238312,1659.7150638909393,1518.8762384708098,1686.6135608824222
MIDDAY_BANK,timing,region,southwest_pier,daily_peak_occupancy,30,8487.112823082374,8048.979482903198,8453.647533028536,8911.197985213896,7858.273843244095,9477.143522947947
MIDDAY_BANK,timing,region,southwest_pier,person_hours,30,38420.42282720288,37327.94647301672,38205.12871771949,39833.16153338255,36453.029723299434,40478.72546117813
MORNING_BANK,timing,function,arrival_exit,daily_mean_occupancy,30,32.63926940639269,32.63926940639269,32.63926940639269,32.63926940639269,32.63926940639269,32.63926940639269
MORNING_BANK,timing,function,arrival_exit,daily_peak_occupancy,30,197.44132154679764,186.58264198917064,196.77629950606143,209.8457256405194,177.9607158248798,213.7747716493135
MORNING_BANK,timing,function,arrival_exit,person_hours,30,783.3424657534247,783.3424657534246,783.3424657534247,783.3424657534247,783.3424657534246,783.3424657534247
MORNING_BANK,timing,function,baggage_claim,daily_mean_occupancy,30,652.7853881278538,652.7853881278538,652.7853881278538,652.7853881278539,652.7853881278538,652.7853881278539
MORNING_BANK,timing,function,baggage_claim,daily_peak_occupancy,30,3778.8684168561385,3615.1329076549673,3766.5157902149385,3969.1892097937607,3537.442103094484,4122.298014114041
MORNING_BANK,timing,function,baggage_claim,person_hours,30,15666.849315068492,15666.849315068492,15666.849315068492,15666.849315068494,15666.849315068492,15666.849315068494
MORNING_BANK,timing,function,breakroom,daily_mean_occupancy,30,6.928415760486113,5.928121899583335,6.903868671875003,8.118949558125003,4.970785443750001,8.744900317708336
MORNING_BANK,timing,function,breakroom,daily_peak_occupancy,30,365.82035215366676,313.00483629800004,364.5242658750001,428.68053666900016,262.45747143000006,461.730736775
MORNING_BANK,timing,function,breakroom,person_hours,30,166.28197825166671,142.27492559000004,165.69284812500007,194.85478939500007,119.29885065000003,209.87760762500005
MORNING_BANK,timing,function,central_hall,daily_mean_occupancy,30,469.18949771689495,469.18949771689495,469.18949771689495,469.189497716895,469.18949771689495,469.189497716895
MORNING_BANK,timing,function,central_hall,daily_peak_occupancy,30,2674.6599842686933,2581.59394056318,2676.1094280622356,2785.9432390066527,2532.453582014795,2813.7814321796445
MORNING_BANK,timing,function,central_hall,person_hours,30,11260.547945205479,11260.547945205479,11260.547945205479,11260.54794520548,11260.547945205479,11260.54794520548
MORNING_BANK,timing,function,commercial,daily_mean_occupancy,30,48.09192351598173,44.6444006849315,48.193921232876704,51.71284246575342,39.473116438356165,52.01883561643836
MORNING_BANK,timing,function,commercial,daily_peak_occupancy,30,377.66470989637554,314.0997148300337,368.54744913336583,448.61486397970674,291.4180957914984,547.2195948072375
MORNING_BANK,timing,function,commercial,person_hours,30,1154.2061643835616,1071.465616438356,1156.6541095890411,1241.108219178082,947.3547945205479,1248.4520547945206
MORNING_BANK,timing,function,concourse,daily_mean_occupancy,30,184.80966324200915,181.53553652968037,185.17685502283103,188.34898401826484,177.06803652968037,191.95970319634702
MORNING_BANK,timing,function,concourse,daily_peak_occupancy,30,1112.910111409858,1060.9962189507505,1101.2671372424506,1167.34965621339,1017.202215838914,1267.6365926414821
MORNING_BANK,timing,function,concourse,person_hours,30,4435.43191780822,4356.852876712329,4444.244520547945,4520.375616438357,4249.632876712329,4607.032876712328
MORNING_BANK,timing,function,departure_entry,daily_mean_occupancy,30,244.79452054794515,244.79452054794515,244.79452054794515,244.79452054794513,244.79452054794513,244.7945205479452
MORNING_BANK,timing,function,departure_entry,daily_peak_occupancy,30,1454.1619037303585,1403.4262552613893,1451.0106195510457,1534.7217399687252,1348.5103975296952,1578.811311412915
MORNING_BANK,timing,function,departure_entry,person_hours,30,5875.068493150684,5875.068493150684,5875.068493150684,5875.068493150684,5875.068493150683,5875.068493150685
MORNING_BANK,timing,function,domestic_waiting,daily_mean_occupancy,30,4554.490629577494,4539.9671280767125,4556.457918020284,4567.023269909211,4528.089842472687,4580.143356725052
MORNING_BANK,timing,function,domestic_waiting,daily_peak_occupancy,30,24414.857966465144,23991.28632933071,24396.01608310769,24834.0899923612,23702.48860547664,25246.972572752326
MORNING_BANK,timing,function,domestic_waiting,person_hours,30,109307.77510985984,108959.2110738411,109354.99003248679,109608.55847782106,108674.1562193445,109923.44056140125
MORNING_BANK,timing,function,info,daily_mean_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MORNING_BANK,timing,function,info,daily_peak_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MORNING_BANK,timing,function,info,person_hours,30,0.0,0.0,0.0,0.0,0.0,0.0
MORNING_BANK,timing,function,international_arrival,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.799086757990864,40.79908675799087,40.799086757990864,40.79908675799087
MORNING_BANK,timing,function,international_arrival,daily_peak_occupancy,30,283.7015444475797,253.65981617668385,281.1021849368957,309.8216718790269,249.26544052716574,337.7590491170331
MORNING_BANK,timing,function,international_arrival,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917807,979.1780821917808
MORNING_BANK,timing,function,international_hall,daily_mean_occupancy,30,40.79908675799087,40.799086757990864,40.79908675799087,40.79908675799087,40.799086757990864,40.79908675799087
MORNING_BANK,timing,function,international_hall,daily_peak_occupancy,30,284.4384011193495,255.12032202225865,288.29821825475915,308.5528228295383,253.4379305629629,337.2435258246003
MORNING_BANK,timing,function,international_hall,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917808,979.1780821917807,979.178082191781
MORNING_BANK,timing,function,office,daily_mean_occupancy,30,1097.6905717395139,1096.5000379418748,1097.715118828125,1098.6908656004175,1095.8740871822918,1099.64820205625
MORNING_BANK,timing,function,office,daily_peak_occupancy,30,3313.8569625000005,3313.856962499999,3313.8569625000005,3313.856962500001,3313.856962499999,3313.8569625000023
MORNING_BANK,timing,function,office,person_hours,30,26344.573721748333,26316.000910604995,26345.162851875,26368.580774410017,26300.978092375,26391.55684935
MORNING_BANK,timing,function,restaurant,daily_mean_occupancy,30,19.002174657534244,15.269058219178083,19.27756849315068,22.337500000000002,13.157705479452055,26.009417808219172
MORNING_BANK,timing,function,restaurant,daily_peak_occupancy,30,173.0474318751068,130.83609911961105,168.95166866264327,226.24225626697836,120.99719077443447,233.99078288992177
MORNING_BANK,timing,function,restaurant,person_hours,30,456.0521917808219,366.457397260274,462.66164383561636,536.1,315.7849315068493,624.2260273972602
MORNING_BANK,timing,function,restroom,daily_mean_occupancy,30,9.240993150684933,7.007243150684931,9.33279109589041,11.321746575342466,6.731849315068492,13.769691780821917
MORNING_BANK,timing,function,restroom,daily_peak_occupancy,30,104.40519492538395,82.7285901132602,101.430510453652,127.20621781134601,69.44317492922214,155.32878433892128
MORNING_BANK,timing,function,restroom,person_hours,30,221.78383561643835,168.17383561643837,223.98698630136988,271.7219178082192,161.5643835616438,330.472602739726
MORNING_BANK,timing,function,transfer,daily_mean_occupancy,30,40.79908675799087,40.799086757990864,40.79908675799087,40.79908675799087,40.799086757990864,40.79908675799087
MORNING_BANK,timing,function,transfer,daily_peak_occupancy,30,287.48539750802763,265.1168382132593,285.4557702900446,312.3874216459799,252.08929596144844,333.08206374383735
MORNING_BANK,timing,function,transfer,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917808,979.1780821917807,979.178082191781
MORNING_BANK,timing,hvac_group,C1-DOAS,daily_mean_occupancy,30,408.40218676736106,381.19480742802074,406.8679937291666,437.9906337019791,367.0096585968749,457.3122608249999
MORNING_BANK,timing,hvac_group,C1-DOAS,daily_peak_occupancy,30,1312.6113787196664,1223.8736533904996,1311.1827381624998,1394.7361183769997,1195.1977444749998,1481.9568336299994
MORNING_BANK,timing,hvac_group,C1-DOAS,person_hours,30,9801.652482416664,9148.675378272497,9764.831849499998,10511.775208847499,8808.231806324997,10975.494259799998
MORNING_BANK,timing,hvac_group,C1-VAV,daily_mean_occupancy,30,930.2191780821918,930.2191780821917,930.2191780821918,930.2191780821918,930.2191780821917,930.2191780821918
MORNING_BANK,timing,hvac_group,C1-VAV,daily_peak_occupancy,30,5266.699110096975,5096.480697692347,5255.6382735263105,5456.6122624004865,5042.991737287492,5606.890827238853
MORNING_BANK,timing,hvac_group,C1-VAV,person_hours,30,22325.2602739726,22325.2602739726,22325.260273972603,22325.260273972603,22325.2602739726,22325.260273972603
MORNING_BANK,timing,hvac_group,C2-DOAS,daily_mean_occupancy,30,202.97680733920143,175.40429005677078,200.81052676927084,232.74322066625012,171.40004622708332,268.42241396250023
MORNING_BANK,timing,hvac_group,C2-DOAS,daily_peak_occupancy,30,612.6216904675001,530.2171139999998,606.4358241375,702.5376760500004,516.96168615,808.5810988500008
MORNING_BANK,timing,hvac_group,C2-DOAS,person_hours,30,4871.443376140834,4209.702961362499,4819.4526424625,5585.837295990003,4113.60110945,6442.137935100006
MORNING_BANK,timing,hvac_group,C2-VAV,daily_mean_occupancy,30,528.4807705479452,527.3179965753425,528.1951769406393,530.0005365296803,525.6962328767123,532.4280821917808
MORNING_BANK,timing,hvac_group,C2-VAV,daily_peak_occupancy,30,2999.7408684593206,2942.25739488727,2980.318693949015,3108.0076844779956,2867.3276805866135,3127.534544218231
MORNING_BANK,timing,hvac_group,C2-VAV,person_hours,30,12683.538493150687,12655.63191780822,12676.684246575343,12720.012876712328,12616.709589041096,12778.27397260274
MORNING_BANK,timing,hvac_group,NE-DOAS,daily_mean_occupancy,30,104.6104865023264,86.62053893645836,102.26930792604168,125.95418004968752,80.72923766979167,126.66297723333334
MORNING_BANK,timing,hvac_group,NE-DOAS,daily_peak_occupancy,30,341.9753102768334,297.2750619160001,325.6416775150001,392.890881474,261.57377624000003,435.6617286700001
MORNING_BANK,timing,hvac_group,NE-DOAS,person_hours,30,2510.651676055834,2078.8929344750004,2454.463390225,3022.9003211925005,1937.5017040750001,3039.9114536
MORNING_BANK,timing,hvac_group,NE-VAV,daily_mean_occupancy,30,959.771206502667,915.8195449697444,959.1344922297303,1007.8229159347131,890.7016585578534,1016.4444463585425
MORNING_BANK,timing,hvac_group,NE-VAV,daily_peak_occupancy,30,5312.558166808586,4912.953438561559,5369.16715329584,5709.892174685088,4655.979233234275,5776.704987453793
MORNING_BANK,timing,hvac_group,NE-VAV,person_hours,30,23034.508956064008,21979.669079273866,23019.227813513528,24187.749982433117,21376.83980538848,24394.66671260502
MORNING_BANK,timing,hvac_group,NW-DOAS,daily_mean_occupancy,30,154.20174226892362,137.6631413171875,154.7387098322917,168.1966511633333,126.29477090416667,199.9360367375
MORNING_BANK,timing,hvac_group,NW-DOAS,daily_peak_occupancy,30,471.03899277633343,424.1736912,468.80029829500006,521.5127163785,397.22098790500013,603.121967175
MORNING_BANK,timing,hvac_group,NW-DOAS,person_hours,30,3700.841814454167,3303.9153916125006,3713.7290359750004,4036.7196279199998,3031.0745017,4798.4648817
MORNING_BANK,timing,hvac_group,NW-VAV,daily_mean_occupancy,30,838.3918422562296,799.0440531365058,837.7909791795787,871.8819104928791,780.5152111847464,909.2141421457121
MORNING_BANK,timing,hvac_group,NW-VAV,daily_peak_occupancy,30,4717.985576272214,4416.06812592451,4735.71883654253,5123.698774078411,4233.159767271269,5363.208874173824
MORNING_BANK,timing,hvac_group,NW-VAV,person_hours,30,20121.404214149512,19177.05727527614,20106.98350030989,20925.1658518291,18732.36506843391,21821.13941149709
MORNING_BANK,timing,hvac_group,S-DOAS,daily_mean_occupancy,30,91.41642637385416,74.46052491572918,89.10593165833333,108.05014729395833,63.60764336354168,129.60862786666664
MORNING_BANK,timing,hvac_group,S-DOAS,daily_peak_occupancy,30,275.93382307750005,224.67950205750003,268.42241396250006,326.08352511000004,192.20370382500005,391.03512157499995
MORNING_BANK,timing,hvac_group,S-DOAS,person_hours,30,2193.9942329725004,1787.0525979775002,2138.5423597999998,2593.2035350549995,1526.5834407250004,3110.6070687999995
MORNING_BANK,timing,hvac_group,S-VAV,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.799086757990864,40.79908675799087,40.799086757990864,40.79908675799087
MORNING_BANK,timing,hvac_group,S-VAV,daily_peak_occupancy,30,283.7015444475797,253.65981617668385,281.1021849368957,309.8216718790269,249.26544052716574,337.7590491170331
MORNING_BANK,timing,hvac_group,S-VAV,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917807,979.1780821917808
MORNING_BANK,timing,hvac_group,SE-DOAS,daily_mean_occupancy,30,32.396020194513895,23.99784750343751,31.02138323229167,41.80062351864584,17.6739038,47.95887437395834
MORNING_BANK,timing,hvac_group,SE-DOAS,daily_peak_occupancy,30,99.37152411550001,72.24208178250002,99.1947850775,125.92656457500001,53.02171140000001,145.80970635
MORNING_BANK,timing,hvac_group,SE-DOAS,person_hours,30,777.5044846683335,575.9483400825002,744.513197575,1003.2149644475002,424.17369120000006,1151.012984975
MORNING_BANK,timing,hvac_group,SE-VAV,daily_mean_occupancy,30,1549.5436029901039,1501.2619223528977,1552.7685878431644,1590.4874824353478,1496.4363674964072,1617.037729807982
MORNING_BANK,timing,hvac_group,SE-VAV,daily_peak_occupancy,30,8511.326084150964,8231.40419013911,8513.428813851697,8880.74473791163,7807.124119485114,8929.791324420668
MORNING_BANK,timing,hvac_group,SE-VAV,person_hours,30,37189.04647176249,36030.28613646954,37266.44610823595,38171.699578448344,35914.472819913775,38808.90551539157
MORNING_BANK,timing,hvac_group,SW-DOAS,daily_mean_occupancy,30,110.61531805381946,94.6934627034375,111.01420824375003,125.39266539770833,90.21055064583335,134.30325856354168
MORNING_BANK,timing,hvac_group,SW-DOAS,daily_peak_occupancy,30,333.63911898450004,284.3289273825,334.69955321250006,377.779693725,271.73627092500004,404.29054942500005
MORNING_BANK,timing,hvac_group,SW-DOAS,person_hours,30,2654.767633291667,2272.6431048825,2664.3409978500003,3009.423969545,2165.0532155000005,3223.2782055250004
MORNING_BANK,timing,hvac_group,SW-VAV,daily_mean_occupancy,30,1490.2356330796342,1454.2890819063678,1480.9893538465967,1543.122962100061,1410.531526113518,1572.4695988407557
MORNING_BANK,timing,hvac_group,SW-VAV,daily_peak_occupancy,30,8176.950033532374,7860.126443932981,8153.784150764641,8529.863822551673,7734.1386607969125,9138.190080013474
MORNING_BANK,timing,hvac_group,SW-VAV,person_hours,30,35765.65519391122,34902.937965752826,35543.74449231832,37034.95109040146,33852.75662672443,37739.270372178136
MORNING_BANK,timing,hvac_group,zuoffice11-FCU,daily_mean_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MORNING_BANK,timing,hvac_group,zuoffice11-FCU,daily_peak_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MORNING_BANK,timing,hvac_group,zuoffice11-FCU,person_hours,30,0.0,0.0,0.0,0.0,0.0,0.0
MORNING_BANK,timing,region,central_sector_1,daily_mean_occupancy,30,1338.6213648495527,1311.4139855102126,1337.0871718113583,1368.2098117841708,1297.2288366790665,1387.5314389071916
MORNING_BANK,timing,region,central_sector_1,daily_peak_occupancy,30,6474.336621417979,6312.99967706775,6500.185142014956,6652.301959567284,6071.291530875254,6746.857622338853
MORNING_BANK,timing,region,central_sector_1,person_hours,30,32126.912756389265,31473.935652245098,32090.0921234726,32837.0354828201,31133.492080297598,33300.7545337726
MORNING_BANK,timing,region,central_sector_2,daily_mean_occupancy,30,731.4575778871466,704.4144341842252,728.659926020812,760.7127743140583,698.9322380079052,797.076580629167
MORNING_BANK,timing,region,central_sector_2,daily_peak_occupancy,30,3599.3676049451506,3473.07901993964,3568.689921730712,3725.172180815149,3422.229885652957,3936.1156430682317
MORNING_BANK,timing,region,central_sector_2,person_hours,30,17554.981869291518,16905.946420421402,17487.838224499486,18257.1065835374,16774.373712189725,19129.837935100008
MORNING_BANK,timing,region,northeast_pier,daily_mean_occupancy,30,1064.3816930049934,1022.9000867593769,1062.049273466851,1107.5064667084941,986.343252558895,1133.3999384393524
MORNING_BANK,timing,region,northeast_pier,daily_peak_occupancy,30,5624.723492676086,5255.364950236478,5678.351657562162,5995.821042969728,4940.970932009274,6118.427961402343
MORNING_BANK,timing,region,northeast_pier,person_hours,30,25545.16063211984,24549.602082225047,25489.182563204427,26580.155201003854,23672.238061413478,27201.598522544457
MORNING_BANK,timing,region,northwest_pier,daily_mean_occupancy,30,992.5935845251532,944.046693950915,990.1496564364736,1040.6719275046548,940.5984126698419,1055.9772520646065
MORNING_BANK,timing,region,northwest_pier,daily_peak_occupancy,30,5180.600008237214,4897.902928272013,5145.709040480759,5602.7085197270835,4677.216600246266,5780.754851448824
MORNING_BANK,timing,region,northwest_pier,person_hours,30,23822.246028603677,22657.12065482196,23763.59175447537,24976.12626011172,22574.361904076206,25343.454049550557
MORNING_BANK,timing,region,south_central_pier,daily_mean_occupancy,30,132.21551313184503,115.25961167372004,129.9050184163242,148.8492340519492,104.40673012153253,170.40771462465753
MORNING_BANK,timing,region,south_central_pier,daily_peak_occupancy,30,552.929177423128,501.84946535319426,542.4384687902118,629.2281012465879,464.2318655376091,674.7932240492191
MORNING_BANK,timing,region,south_central_pier,person_hours,30,3173.172315164281,2766.2306801692807,3117.7204419917807,3572.381617246781,2505.761522916781,4089.7851509917805
MORNING_BANK,timing,region,southeast_pier,daily_mean_occupancy,30,1581.9396231846179,1536.4397681296475,1582.3430182332215,1630.4694326436993,1517.1591777349279,1645.66577190069
MORNING_BANK,timing,region,southeast_pier,daily_peak_occupancy,30,8608.753478848463,8349.377498004109,8615.059430516298,8991.42756045913,7913.167542285113,9068.97331684567
MORNING_BANK,timing,region,southeast_pier,person_hours,30,37966.55095643083,36874.554435111546,37976.23243759732,39131.266383448776,36411.82026563827,39495.97852561656
MORNING_BANK,timing,region,southwest_pier,daily_mean_occupancy,30,1600.8509511334535,1555.3311030423629,1591.880363238312,1659.7150638909393,1518.8762384708098,1686.6135608824222
MORNING_BANK,timing,region,southwest_pier,daily_peak_occupancy,30,8510.103120162374,8145.814266869575,8491.59503852962,8877.818803614171,8077.7974200976405,9469.575776263473
MORNING_BANK,timing,region,southwest_pier,person_hours,30,38420.42282720288,37327.94647301671,38205.12871771949,39833.16153338255,36453.029723299434,40478.72546117813
