simulation_scope,scenario_id,period_id,grouping,category,space_name,zone_name,space_count,floor_area_m2,design_people,person_hours,occupant_peak,occupant_peak_time,occupant_density_peak_per_m2,people_sensible_kwh,people_latent_kwh,people_radiant_kwh,heating_kwh,cooling_kwh,heating_peak_kw,heating_peak_time,cooling_peak_kw,cooling_peak_time,oa_heating_kwh,oa_cooling_kwh,oa_mass_flow_peak_kg_s,oa_mass_flow_peak_time,temperature_area_weighted_mean_c,rh_area_weighted_mean_pct,heating_unmet_zone_hours,cooling_unmet_zone_hours,available_variables,unavailable_variables
seasonal,public_morning,summer,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,07/15  09:15:00,0.13928299567676547,2033.95898876795,1742.2061807841508,610.1876966303819,0.0,13148.85603901596,0.0,07/15  00:15:00,1482.8260384375278,07/15  17:00:00,0.0,8222.961680288752,37.40667763294239,07/15  00:15:00,23.961550964601333,81.56729306049948,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_morning,summer,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,07/15  15:30:00,0.016403483622291805,114.18136570609101,97.92089692283191,34.25440971182745,0.0,7474.749230034861,0.0,07/15  00:15:00,644.1188608936875,07/15  16:00:00,0.0,8182.492979209514,42.07235806176744,07/15  00:15:00,24.000000000000274,83.97207773903337,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_morning,summer,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,58615.00289157131,4932.758721787308,07/15  13:30:00,0.032859320483579674,4110.52049880437,2923.2798481841282,1233.1561496413033,0.0,52741.74311480052,0.0,07/15  00:15:00,5365.463468369697,07/15  16:45:00,0.0,30040.304544353006,91.49990084507995,07/15  00:15:00,23.894941540171473,72.73351935659012,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_perimeter,summer,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,07/15  12:45:00,0.1937503875007749,96.07484637920747,69.71111350006156,28.822453913762274,0.0,970.6253148986576,0.0,07/15  00:15:00,89.70572820426554,07/15  16:00:00,0.0,884.2256291028107,4.62228882002028,07/15  00:15:00,23.990336644009194,84.26990165397815,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_perimeter,summer,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.28462510712,1860.2845821248775,07/15  19:30:00,0.13936372650020795,1413.5298022916043,1024.4243527212507,424.05894068748063,0.0,11040.758984941363,0.0,07/15  00:15:00,1104.221155938986,07/15  17:00:00,0.0,5414.452164634299,25.96020181065044,07/15  00:15:00,23.89724049740002,82.5791669416385,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_perimeter,summer,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.92382078726,1601.7302950026774,07/15  19:30:00,0.3398171193433711,813.476151634919,590.394706859551,244.04284549047475,0.0,6367.725661509044,0.0,07/15  00:15:00,538.2813331615572,07/15  17:00:00,0.0,3573.317782826153,16.014546323505314,07/15  00:15:00,23.99924698192847,81.67168030347571,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_perimeter,summer,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,07/15  09:15:00,0.13928299567676547,2033.9887036586192,1742.1764658934815,610.1966110975826,0.0,13137.735575100396,0.0,07/15  00:15:00,1482.5783110918192,07/15  17:00:00,0.0,8219.625521669981,37.40667763294239,07/15  00:15:00,23.960684230344942,81.56252295510409,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_perimeter,summer,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.835322944167,117.94305742978057,07/15  19:30:00,0.01640348362226492,114.18140024904444,97.9208623795853,34.25442007471336,0.0,7468.37824407175,0.0,07/15  00:15:00,643.3345994190487,07/15  16:00:00,0.0,8177.261510294021,42.07235806176744,07/15  00:15:00,23.999987127260034,83.96991998058374,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_perimeter,summer,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,58615.00289156745,4932.7587217896635,07/15  17:30:00,0.03285932048359537,4085.575902671465,2948.2244443166337,1225.6727708014312,0.0,54101.95570411012,0.0,07/15  00:15:00,5504.5998876406,07/15  17:00:00,0.0,30337.804761355226,91.49990084507995,07/15  00:15:00,23.847835877052482,72.30976965557531,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_50,summer,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,07/15  12:45:00,0.1937503875007749,96.07484022097398,69.71111965829503,28.822452066292236,0.0,969.1342102572693,0.0,07/15  00:15:00,89.58619856420582,07/15  16:00:00,0.0,883.6942838647192,4.62228882002028,07/15  00:15:00,23.990189395028086,84.278882336843,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_50,summer,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,07/15  19:30:00,0.1393637265002148,1413.496215424803,1024.4579395882658,424.04886462744196,0.0,10993.251046295067,0.0,07/15  00:15:00,1104.646653951766,07/15  17:00:00,0.0,5384.616164805305,25.96020181065044,07/15  00:15:00,23.896315595949243,82.72832603243957,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_50,summer,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,07/15  19:30:00,0.3398171193433901,813.4764478537393,590.3944106404382,244.0429343561222,0.0,6332.302352624641,0.0,07/15  00:15:00,535.1393383614012,07/15  17:00:00,0.0,3541.624784626723,16.014546323505314,07/15  00:15:00,23.999176727902874,81.83480800224932,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_50,summer,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,07/15  09:15:00,0.13928299567676547,2033.964655036764,1742.2005145153355,610.1893965110266,0.0,13118.65590908232,0.0,07/15  00:15:00,1481.3596227692815,07/15  17:00:00,0.0,8209.486479967496,37.40667763294239,07/15  00:15:00,23.960436346539606,81.5816413129725,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_50,summer,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,07/15  19:30:00,0.016403483622291805,114.18140358515943,97.92085904376333,34.25442107554791,0.0,7462.3299668231375,0.0,07/15  00:15:00,643.0191048223469,07/15  16:00:00,0.0,8175.766212033516,42.07235806176744,07/15  00:15:00,23.99998288944175,83.97297087257597,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_50,summer,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,29307.501445785656,2466.379360893654,07/15  17:30:00,0.016429660241789837,2043.0674535204755,1473.8327199737996,612.9202360561396,0.0,51226.905108661085,0.0,07/15  00:15:00,5306.799542636395,07/15  17:00:00,0.0,30397.47935180433,91.49990084507995,07/15  00:15:00,23.841442297281564,72.17577189189171,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,summer,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,07/15  12:45:00,0.1937503875007749,96.07497433595111,69.71098554331792,28.82249230078537,0.0,969.815803971419,0.0,07/15  00:15:00,89.64139925625729,07/15  16:00:00,0.0,883.9057449938553,4.62228882002028,07/15  00:15:00,23.990249319609205,84.27513190322423,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,summer,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,07/15  19:30:00,0.1393637265002148,1413.5117616149632,1024.442393398105,424.0535284844902,0.0,10999.76771378196,0.0,07/15  00:15:00,1105.0862231458239,07/15  17:00:00,0.0,5387.155679942772,25.96020181065044,07/15  00:15:00,23.896618953910092,82.71626669547223,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,summer,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,07/15  19:30:00,0.3398171193433901,813.4764110202876,590.3944474738895,244.04292330608675,0.0,6334.455840102749,0.0,07/15  00:15:00,535.2976498002636,07/15  17:00:00,0.0,3542.4817678600984,16.014546323505314,07/15  00:15:00,23.999186995348172,81.83005232928295,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,summer,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,07/15  09:15:00,0.13928299567676547,2033.9908879372272,1742.174281614873,610.1972663811652,0.0,13128.647399896288,0.0,07/15  00:15:00,1481.9229688387281,07/15  17:00:00,0.0,8215.337145525049,37.40667763294239,07/15  00:15:00,23.96056842220699,81.5727164536537,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,summer,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,07/15  19:30:00,0.016403483622291805,114.1814004403291,97.92086218859366,34.25442013209881,0.0,7465.063462641578,0.0,07/15  00:15:00,643.1679508189843,07/15  16:00:00,0.0,8176.899819029398,42.07235806176744,07/15  00:15:00,23.999984310809573,83.97084110792933,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,summer,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,43961.25216867848,3699.569041340481,07/15  17:30:00,0.024644490362684755,3064.611417619821,2210.7388426215666,919.3834252859527,0.0,52660.30052747641,0.0,07/15  00:15:00,5403.304730789679,07/15  17:00:00,0.0,30368.33493085097,91.49990084507995,07/15  00:15:00,23.84465668987251,72.23476811338752,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,summer,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,07/15  12:45:00,0.1937503875007749,96.0748817055253,69.71107817374376,28.82246451165762,0.0,970.5201999426687,0.0,07/15  00:15:00,89.6974951285876,07/15  16:00:00,0.0,884.1952501257138,4.62228882002028,07/15  00:15:00,23.990315491306283,84.27059286946728,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,summer,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,07/15  19:30:00,0.1393637265002148,1413.5090920053617,1024.445063007706,424.0527276016096,0.0,11005.997974267226,0.0,07/15  00:15:00,1105.534503181351,07/15  17:00:00,0.0,5389.782916698666,25.96020181065044,07/15  00:15:00,23.896829984162363,82.70656953127492,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,summer,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,07/15  19:30:00,0.3398171193433901,813.4763588786924,590.3944996154848,244.04290766360822,0.0,6336.455567192773,0.0,07/15  00:15:00,535.4572819258372,07/15  17:00:00,0.0,3543.255839303251,16.014546323505314,07/15  00:15:00,23.99919743201487,81.82573912964754,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,summer,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,07/15  09:15:00,0.13928299567676547,2033.9891069872199,1742.176062564882,610.1967320961629,0.0,13136.424464475818,0.0,07/15  00:15:00,1482.494864167609,07/15  17:00:00,0.0,8219.22393516438,37.40667763294239,07/15  00:15:00,23.96066951553491,81.56368167478439,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,summer,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,07/15  19:30:00,0.016403483622291805,114.18139730173134,97.92086532719145,34.25441919051947,0.0,7468.044437333334,0.0,07/15  00:15:00,643.318820625176,07/15  16:00:00,0.0,8177.552175445066,42.07235806176744,07/15  00:15:00,23.999985729225106,83.9693661876467,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,summer,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,58615.00289157131,4932.758721787308,07/15  17:30:00,0.032859320483579674,4085.7579659528988,2948.042381035658,1225.7273897858624,0.0,54125.938870445585,0.0,07/15  00:15:00,5501.060816545965,07/15  17:00:00,0.0,30394.647302443147,91.49990084507995,07/15  00:15:00,23.84811082623682,72.29479870208587,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
